County,Year,Population,State,fips,Deaths,_merge,MeanDeath,Deaths_Inputed,drug_mortality
Simpson County,2008.0,28027,MS,28127.0,,left_only,1.2926829268292683,1.2926829268292683,4.612277185675486e-05
Smith County,2008.0,15766,MS,28129.0,,left_only,1.2926829268292683,1.2926829268292683,8.199181319480327e-05
Stone County,2008.0,16340,MS,28131.0,,left_only,1.2926829268292683,1.2926829268292683,7.911156222945339e-05
Sunflower County,2008.0,30116,MS,28133.0,,left_only,1.2926829268292683,1.2926829268292683,4.292346018160673e-05
Tallahatchie County,2008.0,12897,MS,28135.0,,left_only,1.2926829268292683,1.2926829268292683,0.00010023128842593381
Tate County,2008.0,27204,MS,28137.0,,left_only,1.2926829268292683,1.2926829268292683,4.751811964524586e-05
Tippah County,2008.0,21538,MS,28139.0,,left_only,1.2926829268292683,1.2926829268292683,6.0018707717952845e-05
Tishomingo County,2008.0,19081,MS,28141.0,,left_only,1.2926829268292683,1.2926829268292683,6.774712681878666e-05
Tunica County,2008.0,10526,MS,28143.0,,left_only,1.2926829268292683,1.2926829268292683,0.00012280856230564965
Union County,2008.0,27100,MS,28145.0,,left_only,1.2926829268292683,1.2926829268292683,4.770047700477005e-05
Walthall County,2008.0,15432,MS,28147.0,,left_only,1.2926829268292683,1.2926829268292683,8.376638976343107e-05
Warren County,2008.0,48145,MS,28149.0,,left_only,1.2926829268292683,1.2926829268292683,2.6849785581665142e-05
Washington County,2008.0,54941,MS,28151.0,,left_only,1.2926829268292683,1.2926829268292683,2.3528565676439605e-05
Wayne County,2008.0,20814,MS,28153.0,,left_only,1.2926829268292683,1.2926829268292683,6.210641524114867e-05
Webster County,2008.0,9914,MS,28155.0,,left_only,1.2926829268292683,1.2926829268292683,0.000130389643618042
Wilkinson County,2008.0,10164,MS,28157.0,,left_only,1.2926829268292683,1.2926829268292683,0.00012718249968804294
Winston County,2008.0,19447,MS,28159.0,,left_only,1.2926829268292683,1.2926829268292683,6.647209990380358e-05
Yalobusha County,2008.0,13658,MS,28161.0,,left_only,1.2926829268292683,1.2926829268292683,9.464657540117648e-05
Yazoo County,2008.0,28311,MS,28163.0,,left_only,1.2926829268292683,1.2926829268292683,4.566009419763584e-05
Adams County,2009.0,30722,MS,28001.0,,left_only,1.1951219512195121,1.1951219512195121,3.890117672090073e-05
Alcorn County,2009.0,35822,MS,28003.0,,left_only,1.1951219512195121,1.1951219512195121,3.336279245211077e-05
Amite County,2009.0,13038,MS,28005.0,,left_only,1.1951219512195121,1.1951219512195121,9.166451535661237e-05
Attala County,2009.0,19755,MS,28007.0,,left_only,1.1951219512195121,1.1951219512195121,6.0497188115389124e-05
Benton County,2009.0,7981,MS,28009.0,,left_only,1.1951219512195121,1.1951219512195121,0.00014974589039212031
Bolivar County,2009.0,36766,MS,28011.0,,left_only,1.1951219512195121,1.1951219512195121,3.2506172855886204e-05
Calhoun County,2009.0,14422,MS,28013.0,,left_only,1.1951219512195121,1.1951219512195121,8.286797609343449e-05
Carroll County,2009.0,10278,MS,28015.0,,left_only,1.1951219512195121,1.1951219512195121,0.0001162796216403495
Chickasaw County,2009.0,18683,MS,28017.0,,left_only,1.1951219512195121,1.1951219512195121,6.396841787825895e-05
Choctaw County,2009.0,9023,MS,28019.0,,left_only,1.1951219512195121,1.1951219512195121,0.00013245283732899393
Claiborne County,2009.0,10755,MS,28021.0,,left_only,1.1951219512195121,1.1951219512195121,0.00011112245013663525
Clarke County,2009.0,17207,MS,28023.0,,left_only,1.1951219512195121,1.1951219512195121,6.945556757247122e-05
Clay County,2009.0,20722,MS,28025.0,,left_only,1.1951219512195121,1.1951219512195121,5.767406385578188e-05
Coahoma County,2009.0,26936,MS,28027.0,,left_only,1.1951219512195121,1.1951219512195121,4.43689468079712e-05
Copiah County,2009.0,29094,MS,28029.0,,left_only,1.1951219512195121,1.1951219512195121,4.107795254071328e-05
Covington County,2009.0,20544,MS,28031.0,,left_only,1.1951219512195121,1.1951219512195121,5.817377099004635e-05
DeSoto County,2009.0,158719,MS,28033.0,,left_only,1.1951219512195121,1.1951219512195121,7.52979763745684e-06
Forrest County,2009.0,81078,MS,28035.0,,left_only,1.1951219512195121,1.1951219512195121,1.4740397533480255e-05
Franklin County,2009.0,8324,MS,28037.0,,left_only,1.1951219512195121,1.1951219512195121,0.00014357543863761558
George County,2009.0,22681,MS,28039.0,,left_only,1.1951219512195121,1.1951219512195121,5.269264808515992e-05
Greene County,2009.0,14352,MS,28041.0,,left_only,1.1951219512195121,1.1951219512195121,8.327215379177203e-05
Grenada County,2009.0,23046,MS,28043.0,,left_only,1.1951219512195121,1.1951219512195121,5.185810775056462e-05
Hancock County,2009.0,40962,MS,28045.0,12.0,both,1.1951219512195121,12.0,0.00029295444558371175
Harrison County,2009.0,181191,MS,28047.0,30.0,both,1.1951219512195121,30.0,0.00016557113763928673
Hinds County,2009.0,247631,MS,28049.0,,left_only,1.1951219512195121,1.1951219512195121,4.826221075792256e-06
Holmes County,2009.0,20290,MS,28051.0,,left_only,1.1951219512195121,1.1951219512195121,5.890201829568813e-05
Humphreys County,2009.0,9809,MS,28053.0,,left_only,1.1951219512195121,1.1951219512195121,0.00012183932625339099
Issaquena County,2009.0,1612,MS,28055.0,,left_only,1.1951219512195121,1.1951219512195121,0.0007413907885977123
Itawamba County,2009.0,23000,MS,28057.0,,left_only,1.1951219512195121,1.1951219512195121,5.1961823966065746e-05
Jackson County,2009.0,132922,MS,28059.0,42.0,both,1.1951219512195121,42.0,0.00031597478220309657
Jasper County,2009.0,17940,MS,28061.0,,left_only,1.1951219512195121,1.1951219512195121,6.661772303341762e-05
Jefferson County,2009.0,8928,MS,28063.0,,left_only,1.1951219512195121,1.1951219512195121,0.00013386222571903138
Jefferson Davis County,2009.0,12543,MS,28065.0,,left_only,1.1951219512195121,1.1951219512195121,9.528198606549567e-05
Jones County,2009.0,67776,MS,28067.0,,left_only,1.1951219512195121,1.1951219512195121,1.763340933692623e-05
Kemper County,2009.0,9833,MS,28069.0,,left_only,1.1951219512195121,1.1951219512195121,0.00012154194561370001
Lafayette County,2009.0,43975,MS,28071.0,,left_only,1.1951219512195121,1.1951219512195121,2.717730417781722e-05
Lamar County,2009.0,49980,MS,28073.0,,left_only,1.1951219512195121,1.1951219512195121,2.3912003825920613e-05
Lauderdale County,2009.0,79099,MS,28075.0,,left_only,1.1951219512195121,1.1951219512195121,1.5109191661329627e-05
Lawrence County,2009.0,13308,MS,28077.0,,left_only,1.1951219512195121,1.1951219512195121,8.980477541475143e-05
Leake County,2009.0,23132,MS,28079.0,,left_only,1.1951219512195121,1.1951219512195121,5.166531001294796e-05
Lee County,2009.0,81913,MS,28081.0,,left_only,1.1951219512195121,1.1951219512195121,1.4590137721967358e-05
Leflore County,2009.0,34563,MS,28083.0,,left_only,1.1951219512195121,1.1951219512195121,3.457807340854417e-05
Lincoln County,2009.0,34830,MS,28085.0,,left_only,1.1951219512195121,1.1951219512195121,3.43130046287543e-05
Lowndes County,2009.0,59658,MS,28087.0,,left_only,1.1951219512195121,1.1951219512195121,2.0032886640844685e-05
Madison County,2009.0,93097,MS,28089.0,,left_only,1.1951219512195121,1.1951219512195121,1.28373841393333e-05
Marion County,2009.0,25732,MS,28091.0,,left_only,1.1951219512195121,1.1951219512195121,4.644496934632023e-05
Marshall County,2009.0,36900,MS,28093.0,,left_only,1.1951219512195121,1.1951219512195121,3.238812875933637e-05
Monroe County,2009.0,36905,MS,28095.0,,left_only,1.1951219512195121,1.1951219512195121,3.2383740718588596e-05
Montgomery County,2009.0,11129,MS,28097.0,,left_only,1.1951219512195121,1.1951219512195121,0.00010738808079966863
Neshoba County,2009.0,30302,MS,28099.0,,left_only,1.1951219512195121,1.1951219512195121,3.944036536266623e-05
Newton County,2009.0,22568,MS,28101.0,,left_only,1.1951219512195121,1.1951219512195121,5.295648489983659e-05
Noxubee County,2009.0,11631,MS,28103.0,,left_only,1.1951219512195121,1.1951219512195121,0.00010275315546552421
Oktibbeha County,2009.0,44544,MS,28105.0,,left_only,1.1951219512195121,1.1951219512195121,2.6830144379029994e-05
Panola County,2009.0,35245,MS,28107.0,,left_only,1.1951219512195121,1.1951219512195121,3.3908978613122776e-05
Pearl River County,2009.0,57860,MS,28109.0,,left_only,1.1951219512195121,1.1951219512195121,2.0655408766324095e-05
